
id,branch,year,subject,question_text,Qyear,mark_weightage
2695,ME,TY,Applied Thermodynamics,Define calorific value of a fuel. (Exact repeat of 2019 Q179),2022,4
2696,ME,TY,Applied Thermodynamics,What is the purpose of superheating steam in a Rankine cycle? (Exact repeat of 2019 Q180),2022,4
2697,ME,TY,Applied Thermodynamics,Explain the function of a carburetor. (Exact repeat of 2019 Q181),2022,4
2698,ME,TY,Applied Thermodynamics,What is the difference between specific humidity and relative humidity? (Exact repeat of 2019 Q182),2022,4
2699,ME,TY,Applied Thermodynamics,Define brake power (BP) and indicated power (IP). (Exact repeat of 2019 Q183),2022,4
2700,ME,TY,Applied Thermodynamics,What is a condenser in a steam power plant? (Exact repeat of 2019 Q184),2022,4
2701,ME,TY,Metrology & Quality Control,Explain the working principle of a Vernier Caliper and list the sources of error. (Exact repeat of 2019 Q185),2022,8
2702,ME,TY,Metrology & Quality Control,"Differentiate between accuracy, precision, and resolution. (Exact repeat of 2019 Q186)",2022,4
2703,ME,TY,Metrology & Quality Control,"Describe the different types of fits (clearance, transition, interference) with examples. (Exact repeat of 2019 Q187)",2022,6
2704,ME,TY,Metrology & Quality Control,Explain the construction and application of a sine bar. (Exact repeat of 2019 Q188),2022,6
2705,ME,TY,Metrology & Quality Control,What is Statistical Process Control (SPC)? Explain the concept of Control Charts. (Exact repeat of 2019 Q189),2022,8
2706,ME,TY,Metrology & Quality Control,"Calculate the limits of the hole and shaft for a $60	ext{ H9c8}$ fit. Given: $60	ext{ mm}$ basic size, $IT9=40I$, $IT8=25I$, $c=-5D^{0.4}$. (Numerical change on 2019 Q190)",2022,8
2707,ME,TY,Metrology & Quality Control,Define 'Metrology' and its scope. (Exact repeat of 2019 Q191),2022,4
2708,ME,TY,Metrology & Quality Control,What are gauge blocks? List two methods of wringing. (Exact repeat of 2019 Q192),2022,4
2709,ME,TY,Metrology & Quality Control,Differentiate between attribute and variable charts. (Exact repeat of 2019 Q193),2022,4
2710,ME,TY,Metrology & Quality Control,Define 'process capability'. (Exact repeat of 2019 Q194),2022,4
2711,ME,TY,Metrology & Quality Control,What is Taylor's principle of gauge design? (Exact repeat of 2019 Q195),2022,4
2712,ME,TY,Metrology & Quality Control,Explain the purpose of quality circles. (Exact repeat of 2019 Q196),2022,4
2713,ME,TY,Metrology & Quality Control,What is ISO 9000? (Exact repeat of 2019 Q197),2022,4
2714,ME,TY,Metrology & Quality Control,What is the principle of interferometry? (Exact repeat of 2019 Q198),2022,4
2715,ME,TY,Industrial Engineering,Explain the objectives and scope of Industrial Engineering. (Exact repeat of 2019 Q199),2022,6
2716,ME,TY,Industrial Engineering,Differentiate between Method Study and Work Measurement. (Exact repeat of 2019 Q200),2022,4
2717,ME,TY,Industrial Engineering,Describe the steps involved in determining the standard time using Time Study. (Exact repeat of 2019 Q201),2022,8
2718,ME,TY,Industrial Engineering,Explain the concept of Break-Even Analysis with a graph. State its limitations. (Exact repeat of 2019 Q202),2022,8
2719,ME,TY,Industrial Engineering,What is Economic Order Quantity (EOQ)? Derive the EOQ formula for a material with no shortages. (Exact repeat of 2019 Q203),2022,8
2720,ME,TY,Industrial Engineering,"Explain the different types of production systems (Job, Batch, Mass). (Exact repeat of 2019 Q204)",2022,6
2721,ME,TY,Industrial Engineering,Define 'standard time' and 'performance rating'. (Exact repeat of 2019 Q205),2022,4
2722,ME,TY,Industrial Engineering,What is a flow process chart? Draw the symbols. (Exact repeat of 2019 Q206),2022,4
2723,ME,TY,Industrial Engineering,Differentiate between preventive and breakdown maintenance. (Exact repeat of 2019 Q207),2022,4
2724,ME,TY,Industrial Engineering,Explain the concept of inventory. (Exact repeat of 2019 Q208),2022,4
2725,ME,TY,Industrial Engineering,What is ABC analysis in inventory control? (Exact repeat of 2019 Q209),2022,4
2726,ME,TY,Industrial Engineering,Define 'crew size' and 'allowance'. (Exact repeat of 2019 Q210),2022,4
2727,ME,TY,Industrial Engineering,What are the objectives of plant layout? (Exact repeat of 2019 Q211),2022,4
2728,ME,TY,Industrial Engineering,Differentiate between fixed position and process layout. (Exact repeat of 2019 Q212),2022,4
2729,ME,Final Year,Turbo Machines,Explain the working principle of a Pelton Wheel turbine with velocity triangles at inlet and outlet. (Exact repeat of 2019 Q215),2022,8
2730,ME,Final Year,Turbo Machines,Differentiate between an impulse turbine and a reaction turbine. (Exact repeat of 2019 Q219),2022,4
2731,ME,Final Year,Turbo Machines,Explain the working principle of a Francis Turbine with a neat sketch. (Related to 2020 Q491),2022,8
2732,ME,Final Year,Turbo Machines,Derive the expression for the Euler's equation for a turbo machine. (Related to 2019 Q213),2022,6
2733,ME,Final Year,Turbo Machines,Explain the effect of blade angle on the performance of a centrifugal compressor. (Related to 2019 Q222),2022,6
2734,ME,Final Year,Turbo Machines,What is 'priming' in centrifugal pumps? (Exact repeat of 2019 Q218),2022,4
2735,ME,Final Year,Turbo Machines,Define specific speed of a pump. (Related to 2019 Q216),2022,4
2736,ME,Final Year,Turbo Machines,Define 'degree of reaction'. (Exact repeat of 2019 Q220),2022,4
2737,ME,Final Year,Turbo Machines,What is surging and choking in compressors? (Exact repeat of 2019 Q221),2022,4
2738,ME,Final Year,Turbo Machines,A Pelton wheel works under a head of $100	ext{ m}$ at $600	ext{ rpm}$. The jet diameter is $10	ext{ cm}$. Find the power developed. (Numerical on 2021 Q779 concept),2022,8
2739,ME,Final Year,Turbo Machines,Define 'slip' and 'slip factor' in centrifugal compressors. (Exact repeat of 2019 Q223),2022,4
2740,ME,Final Year,Turbo Machines,What is the purpose of a draft tube in reaction turbines? (Exact repeat of 2019 Q224),2022,4
2741,ME,Final Year,Turbo Machines,"Explain the different efficiencies of a centrifugal pump (Manometric, Overall). (Exact repeat of 2019 Q225)",2022,6
2742,ME,Final Year,Turbo Machines,State the Froude number and Mach number. (Exact repeat of 2019 Q226),2022,4
2743,ME,Final Year,Refrigeration & AC,Explain the working of a simple Vapour Compression Refrigeration (VCR) cycle with P-h and T-s diagrams. (Exact repeat of 2019 Q227),2022,8
2744,ME,Final Year,Refrigeration & AC,Define COP and ton of refrigeration. (Exact repeat of 2019 Q228),2022,4
2745,ME,Final Year,Refrigeration & AC,Differentiate between VCR and Vapour Absorption Refrigeration (VAR) systems. (Exact repeat of 2019 Q229),2022,6
2746,ME,Final Year,Refrigeration & AC,Explain the effect of subcooling and superheating on the COP of a VCR cycle. (Exact repeat of 2019 Q230),2022,6
2747,ME,Final Year,Refrigeration & AC,A VCR system operates between evaporator temperature of $-10^\circ	ext{C}$ and condenser temperature of $40^\circ	ext{C}$. The refrigerant is dry saturated at the compressor inlet. Find the COP. (Numerical on 2019 Q227 concept),2022,8
2748,ME,Final Year,Refrigeration & AC,What are the desirable properties of an ideal refrigerant? (Exact repeat of 2019 Q232),2022,4
2749,ME,Final Year,Refrigeration & AC,"Explain the various psychrometric processes (heating, cooling, dehumidification) on a psychrometric chart. (Exact repeat of 2019 Q233)",2022,8
2750,ME,Final Year,Refrigeration & AC,Differentiate between dry air and moist air. (Exact repeat of 2019 Q234),2022,4
2751,ME,Final Year,Refrigeration & AC,Define 'wet bulb temperature' and 'dew point temperature'. (Exact repeat of 2019 Q235),2022,4
2752,ME,Final Year,Refrigeration & AC,What is bypass factor? (Exact repeat of 2019 Q236),2022,4
2753,ME,Final Year,Refrigeration & AC,What is the purpose of a thermostat in an AC system? (Exact repeat of 2019 Q237),2022,4
2754,ME,Final Year,Refrigeration & AC,Explain the difference between comfort air conditioning and industrial air conditioning. (Exact repeat of 2019 Q238),2022,4
2755,ME,Final Year,Refrigeration & AC,List four commonly used refrigerants and their applications. (Exact repeat of 2019 Q239),2022,4
2756,ME,Final Year,Refrigeration & AC,Explain the working of a steam jet refrigeration system. (Exact repeat of 2019 Q240),2022,4
2757,ME,Final Year,Automobile Engineering,Explain the working of a clutch in a manual transmission system with a neat sketch. (Exact repeat of 2019 Q241),2022,6
2758,ME,Final Year,Automobile Engineering,Describe the function and necessity of a gearbox in an automobile. (Exact repeat of 2019 Q242),2022,6
2759,ME,Final Year,Automobile Engineering,Differentiate between drum brakes and disc brakes. (Exact repeat of 2019 Q243),2022,4
2760,ME,Final Year,Automobile Engineering,Explain the working principle of a differential. (Exact repeat of 2019 Q244),2022,8
2761,ME,Final Year,Automobile Engineering,"Describe the construction and working of a suspension system (e.g., MacPherson strut). (Exact repeat of 2019 Q245)",2022,6
2762,ME,Final Year,Automobile Engineering,What is the purpose of balancing wheels? (Exact repeat of 2019 Q246),2022,4
2763,ME,Final Year,Automobile Engineering,Differentiate between front-wheel drive (FWD) and rear-wheel drive (RWD). (Exact repeat of 2019 Q247),2022,4
2764,ME,Final Year,Automobile Engineering,Explain the concept of 'camber' and 'caster' angles. (Exact repeat of 2019 Q248),2022,4
2765,ME,Final Year,Automobile Engineering,Describe the battery ignition system. (Exact repeat of 2019 Q249),2022,4
2766,ME,Final Year,Automobile Engineering,What is the purpose of a catalytic converter? (Exact repeat of 2019 Q250),2022,4
2767,ME,Final Year,Automobile Engineering,Explain the concept of 'overdrive'. (Exact repeat of 2019 Q251),2022,4
2768,ME,Final Year,Automobile Engineering,What is a universal joint? Where is it used? (Exact repeat of 2019 Q252),2022,4
2769,ME,Final Year,Automobile Engineering,Explain the working of a hydraulic braking system. (Exact repeat of 2019 Q253),2022,8
2770,ME,Final Year,Automobile Engineering,What are the components of a steering mechanism? (Exact repeat of 2019 Q254),2022,4
2771,ME,Final Year,Finite Element Analysis,Explain the step-by-step procedure of the Finite Element Method (FEM). (Exact repeat of 2019 Q255),2022,8
2772,ME,Final Year,Finite Element Analysis,Differentiate between potential energy method and Galerkin method in FEA. (Exact repeat of 2019 Q256),2022,4
2773,ME,Final Year,Finite Element Analysis,Explain the concepts of shape functions and interpolation functions. (Related to 2021 Q811),2022,6
2774,ME,Final Year,Finite Element Analysis,What is a stiffness matrix? Explain how it is generated for a 1D bar element. (Exact repeat of 2019 Q258),2022,8
2775,ME,Final Year,Finite Element Analysis,Explain the concept of essential boundary conditions and natural boundary conditions. (Exact repeat of 2019 Q259),2022,6
2776,ME,Final Year,Finite Element Analysis,Define 'discretization' in the context of FEA. (Exact repeat of 2019 Q260),2022,4
2777,ME,Final Year,Finite Element Analysis,"Differentiate between 1D, 2D, and 3D elements with examples. (Exact repeat of 2019 Q261)",2022,4
2778,ME,Final Year,Finite Element Analysis,What is the significance of the Jacobian matrix? (Exact repeat of 2019 Q262),2022,4
2779,ME,Final Year,Finite Element Analysis,Define 'degrees of freedom' in FEA. (Exact repeat of 2019 Q263),2022,4
2780,ME,Final Year,Finite Element Analysis,Explain the concept of element assembly and global stiffness matrix. (Exact repeat of 2019 Q264),2022,8
2781,ME,Final Year,Finite Element Analysis,What is convergence criteria in FEA? (Exact repeat of 2019 Q265),2022,4
2782,ME,Final Year,Finite Element Analysis,Differentiate between a structured and an unstructured mesh. (Exact repeat of 2019 Q266),2022,4
2783,ME,Final Year,Finite Element Analysis,List four advantages of using FEA software. (Exact repeat of 2019 Q267),2022,4
2784,ME,Final Year,Finite Element Analysis,What is a plane stress condition? (Exact repeat of 2019 Q268),2022,4
2785,ME,Final Year,Mechatronics & Control,Differentiate between open-loop and closed-loop control systems. (Exact repeat of 2019 Q269),2022,4
2786,ME,Final Year,Mechatronics & Control,Explain the working principle of a Proportional-Integral-Derivative (PID) controller. (Exact repeat of 2019 Q270),2022,8
2787,ME,Final Year,Mechatronics & Control,What is Mechatronics? Explain its core components with a block diagram. (Exact repeat of 2019 Q271),2022,8
2788,ME,Final Year,Mechatronics & Control,Describe the construction and working of a stepper motor. (Exact repeat of 2019 Q272),2022,6
2789,ME,Final Year,Mechatronics & Control,Explain the working principle of an LVDT (Linear Variable Differential Transformer). (Exact repeat of 2019 Q273),2022,6
2790,ME,Final Year,Mechatronics & Control,Define 'transfer function' of a system. (Exact repeat of 2019 Q274),2022,4
2791,ME,Final Year,Mechatronics & Control,Differentiate between analog and digital signals. (Exact repeat of 2019 Q275),2022,4
2792,ME,Final Year,Mechatronics & Control,What is a sensor? Give two examples. (Exact repeat of 2019 Q276),2022,4
2793,ME,Final Year,Mechatronics & Control,"Explain the working of a micro-controller (e.g., Arduino or PIC). (Exact repeat of 2019 Q277)",2022,8
2794,ME,Final Year,Mechatronics & Control,Define 'rise time' and 'settling time' for a control system. (Exact repeat of 2019 Q278),2022,4
2795,ME,Final Year,Mechatronics & Control,What is Boolean algebra? State De Morgan's theorems. (Exact repeat of 2019 Q279),2022,4
2796,ME,Final Year,Mechatronics & Control,Explain the concept of quantization in signal processing. (Exact repeat of 2019 Q280),2022,4
2797,ME,Final Year,Mechatronics & Control,Explain the function of a solenoid valve in a hydraulic system.,2022,4
2798,ME,Final Year,Mechatronics & Control,What is the importance of a zero-order hold in digital control?,2022,4
2799,ME,Final Year,Mechatronics & Control,Differentiate between accuracy and sensitivity of a sensor.,2022,4
2800,ME,Final Year,Mechatronics & Control,Explain the function of an encoder and a decoder.,2022,4
2801,ME,FY,Mathematics,"Find the rank of the matrix A = [[2, 4, 6], [1, 3, 5], [3, 7, 11]]. (Related to 2019 Q1)",2023,6
2802,ME,FY,Mathematics,"Verify the Mean Value Theorem for $f(x) = x^2 + 2x - 1$ in the interval $[0, 1]$. (Related to 2019 Q2)",2023,6
2803,ME,FY,Mathematics,Solve the differential equation $(D^2 - 4D + 4)y = e^{2x}\sin(x)$.,2023,8
2804,ME,FY,Mathematics,Find the Laplace inverse transform of $(s+1)/(s^2 + 2s + 5)$.,2023,6
2805,ME,FY,Mathematics,Evaluate the triple integral $\iiint x y z \ dV$ over the first octant where $x^2+y^2+z^2=1$. (Related to 2020 Q285),2023,8
2806,ME,FY,Mathematics,"Determine if the vectors $(1, 0, 1), (0, 1, 1), (1, 1, 0)$ are linearly dependent. (Related to 2019 Q6)",2023,4
2807,ME,FY,Mathematics,Test the convergence of the series $\sum (1/(n^2+1))$. (Related to 2019 Q7),2023,4
2808,ME,FY,Mathematics,"If $u = 	an^{-1}(y/x)$, show that $x(\partial u/\partial x) + y(\partial u/\partial y) = 0$. (Related to 2020 Q288)",2023,4
2809,ME,FY,Mathematics,"Find the inverse of the matrix [[1, 2], [3, 4]].",2023,4
2810,ME,FY,Mathematics,"Solve the system of equations using matrix inversion: $x+y=5, x-y=1$.",2023,4
2811,ME,FY,Mathematics,Define Gamma function.,2023,4
2812,ME,FY,Mathematics,Evaluate the integral $\int_0^1 (1/(1+x^2)) dx$.,2023,4
2813,ME,FY,Mathematics,State the definition of a bounded function.,2023,4
2814,ME,FY,Mathematics,Explain the concept of directional derivative of a scalar field.,2023,4
2815,ME,FY,Engineering Graphics,"Draw the projections of a line $AB$ of length $60	ext{ mm}$ inclined at $30^\circ$ to HP and parallel to VP, with end $A$ on HP and $15	ext{ mm}$ in front of VP. (Related to 2020 Q295)",2023,6
2816,ME,FY,Engineering Graphics,Explain the steps to construct an involute of a circle of $30	ext{ mm}$ diameter. (Related to 2022 Q857),2023,8
2817,ME,FY,Engineering Graphics,Draw a helical spring on a cylinder of $40	ext{ mm}$ diameter and pitch $60	ext{ mm}$.,2023,6
2818,ME,FY,Engineering Graphics,"A pentagonal prism of base side $30	ext{ mm}$ and height $60	ext{ mm}$ rests on HP on its base. Draw its sectional view if cut by a plane inclined at $45^\circ$ to HP and perpendicular to VP, passing through the axis midpoint.",2023,8
2819,ME,FY,Engineering Graphics,Draw the isometric view of a cone of base diameter $40	ext{ mm}$ and height $50	ext{ mm}$. (Related to 2019 Q19),2023,6
2820,ME,FY,Engineering Graphics,Differentiate between a full section and a half section.,2023,4
2821,ME,FY,Engineering Graphics,"List the types of dimensioning used in drawings (e.g., Chain, Parallel).",2023,4
2822,ME,FY,Engineering Graphics,Define Representative Fraction (RF). (Related to 2019 Q22),2023,4
2823,ME,FY,Engineering Graphics,Explain the steps for the development of the surface of a cube.,2023,4
2824,ME,FY,Engineering Graphics,Define horizontal trace (HT) and vertical trace (VT). (Related to 2019 Q26),2023,4
2825,ME,FY,Engineering Graphics,Explain the term 'broken-out section'.,2023,4
2826,ME,FY,Engineering Graphics,What are the uses of annotation in CAD?,2023,4
2827,ME,FY,Engineering Graphics,Define the term 'visible line'.,2023,4
2828,ME,FY,Engineering Graphics,What is a truncated pyramid?,2023,4
2829,ME,FY,Engineering Mechanics,Explain the principle of conservation of energy. (Exact repeat of 2019 Q34),2023,6
2830,ME,FY,Engineering Mechanics,Differentiate between vector and scalar quantities. (Related to 2019 Q42),2023,4
2831,ME,FY,Engineering Mechanics,State the necessary and sufficient conditions for static equilibrium of a rigid body. (Related to 2019 Q40),2023,6
2832,ME,FY,Engineering Mechanics,Draw the FBD for a block on an inclined plane connected by a string passing over a pulley to a hanging mass.,2023,4
2833,ME,FY,Engineering Mechanics,Define coefficient of restitution. (Exact repeat of 2019 Q39),2023,4
2834,ME,FY,Engineering Mechanics,Derive the expression for the moment of inertia of a rectangular section about its centroidal axis.,2023,8
2835,ME,FY,Engineering Mechanics,What are the laws of dry friction? (Related to 2021 Q595),2023,4
2836,ME,FY,Engineering Mechanics,Define 'moment of a force' and 'couple'. (Related to 2020 Q316),2023,4
2837,ME,FY,Engineering Mechanics,A $200	ext{ kg}$ block is pulled up a $30^\circ$ inclined plane with $\mu=0.2$. Find the minimum force required parallel to the plane. (Numerical on 2019 Q37 concept),2023,8
2838,ME,FY,Engineering Mechanics,Explain the concept of instantaneous center of rotation. (Exact repeat of 2019 Q38),2023,4
2839,ME,FY,Engineering Mechanics,State Lami's theorem. (Exact repeat of 2019 Q41),2023,4
2840,ME,FY,Engineering Mechanics,Differentiate between momentum and kinetic energy.,2023,4
2841,ME,FY,Engineering Mechanics,Define 'impact' and classify types of impact (direct/oblique).,2023,4
2842,ME,FY,Engineering Mechanics,A ball is thrown vertically upwards with $20	ext{ m/s}$. Find the time to reach maximum height. (Numerical on 2021 Q602 concept),2023,4
2843,ME,FY,Basic Electrical Engg,Explain Kirchhoff's laws and define nodal and mesh analysis.,2023,8
2844,ME,FY,Basic Electrical Engg,Differentiate between active and passive elements in a circuit.,2023,4
2845,ME,FY,Basic Electrical Engg,"Explain the working principle and different types of DC motors (Series, Shunt). (Related to 2019 Q48)",2023,8
2846,ME,FY,Basic Electrical Engg,Explain the concept of back EMF in a DC motor and its significance. (Related to 2022 Q886),2023,6
2847,ME,FY,Basic Electrical Engg,Explain the working principle of an ideal transformer. Derive the EMF equation. (Related to 2021 Q606),2023,8
2848,ME,FY,Basic Electrical Engg,What is the significance of the transformer rating (kVA)?,2023,4
2849,ME,FY,Basic Electrical Engg,Define RMS value and average value of an AC waveform. (Exact repeat of 2019 Q51),2023,4
2850,ME,FY,Basic Electrical Engg,"An inductor ($L=0.2	ext{ H}$) is connected to a $230	ext{ V}, 50	ext{ Hz}$ AC supply. Find the inductive reactance and the current drawn. (Numerical on 2021 Q610 concept)",2023,8
2851,ME,FY,Basic Electrical Engg,List the advantages of a three-phase system. (Related to 2019 Q53),2023,4
2852,ME,FY,Basic Electrical Engg,Explain the concept of power factor. (Exact repeat of 2019 Q54),2023,4
2853,ME,FY,Basic Electrical Engg,Define capacitance and inductance. (Exact repeat of 2019 Q55),2023,4
2854,ME,FY,Basic Electrical Engg,What is the superposition theorem? (Exact repeat of 2019 Q57),2023,4
2855,ME,FY,Basic Electrical Engg,Explain the concept of star and delta connections. (Related to 2019 Q58),2023,4
2856,ME,FY,Basic Electrical Engg,What is the role of a DC starter?,2023,4
2857,ME,FY,Engineering Materials,"Explain the Iron-Carbon equilibrium diagram with reference to the formation of Ferrite, Pearlite, and Cementite. (Related to 2019 Q60)",2023,8
2858,ME,FY,Engineering Materials,Differentiate between thermosetting and thermoplastic polymers. (Related to 2020 Q341),2023,4
2859,ME,FY,Engineering Materials,Explain the heat treatment processes of Hardening and Annealing. (Related to 2019 Q61),2023,8
2860,ME,FY,Engineering Materials,Describe the mechanism of fatigue failure and draw the S-N curve.,2023,6
2861,ME,FY,Engineering Materials,What are composite materials? Explain Fiber Reinforced Plastics (FRP). (Related to 2019 Q63),2023,6
2862,ME,FY,Engineering Materials,Define 'hardness' and 'toughness'. (Exact repeat of 2019 Q64),2023,4
2863,ME,FY,Engineering Materials,Differentiate between crystalline and amorphous materials. (Related to 2021 Q618),2023,4
2864,ME,FY,Engineering Materials,Explain the concept of creep in materials. (Exact repeat of 2019 Q66),2023,4
2865,ME,FY,Engineering Materials,Define 'corrosion' and explain the electrochemical theory. (Related to 2021 Q625),2023,4
2866,ME,FY,Engineering Materials,Differentiate between cast iron and wrought iron.,2023,4
2867,ME,FY,Engineering Materials,What is tool steel? List its properties. (Related to 2022 Q907),2023,4
2868,ME,FY,Engineering Materials,Define 'stress concentration'.,2023,4
2869,ME,FY,Engineering Materials,Explain the process of powder metallurgy.,2023,4
2870,ME,FY,Engineering Materials,List four properties of ceramics.,2023,4
2871,ME,SY,Thermodynamics,State and explain the Kelvin-Planck and Clausius statements of the second law of thermodynamics. (Related to 2019 Q75),2023,8
2872,ME,SY,Thermodynamics,Differentiate between intensive and extensive properties with examples. (Exact repeat of 2019 Q80),2023,4
2873,ME,SY,Thermodynamics,Derive the expression for the work done in a reversible isothermal process. (Related to 2021 Q634),2023,6
2874,ME,SY,Thermodynamics,Explain the concept of entropy and its principle of increase. (Related to 2019 Q76),2023,8
2875,ME,SY,Thermodynamics,Derive the Steady Flow Energy Equation (SFEE). (Related to 2022 Q911),2023,8
2876,ME,SY,Thermodynamics,Calculate the change in internal energy of a system when $800	ext{ J}$ of heat is added and $500	ext{ J}$ of work is done on the system. (Numerical on 2019 Q78 concept),2023,6
2877,ME,SY,Thermodynamics,Define specific heat at constant pressure ($C_p$) and constant volume ($C_v$). (Exact repeat of 2019 Q79),2023,4
2878,ME,SY,Thermodynamics,Differentiate between saturated liquid and superheated vapor.,2023,4
2879,ME,SY,Thermodynamics,What is a quasi-static process? (Exact repeat of 2019 Q81),2023,4
2880,ME,SY,Thermodynamics,Define 'pure substance'. (Exact repeat of 2019 Q82),2023,4
2881,ME,SY,Thermodynamics,What is the triple point? (Related to 2019 Q83),2023,4
2882,ME,SY,Thermodynamics,State the zeroth law of thermodynamics. (Exact repeat of 2019 Q84),2023,4
2883,ME,SY,Thermodynamics,Explain the concept of available and unavailable energy. (Related to 2021 Q643),2023,4
2884,ME,SY,Thermodynamics,Differentiate between microscopic and macroscopic approaches. (Exact repeat of 2019 Q85),2023,4
2885,ME,SY,Fluid Mechanics,Explain the concepts of viscosity and kinematic viscosity. Differentiate between ideal and real fluid. (Related to 2019 Q87),2023,8
2886,ME,SY,Fluid Mechanics,Derive the Euler's equation of motion and briefly explain its physical meaning. (Related to 2019 Q88),2023,6
2887,ME,SY,Fluid Mechanics,What is a Pitot tube? Explain its principle of working and application. (Related to 2019 Q98),2023,8
2888,ME,SY,Fluid Mechanics,Explain the concept of boundary layer separation and its prevention. (Exact repeat of 2019 Q90),2023,6
2889,ME,SY,Fluid Mechanics,Differentiate between laminar and turbulent flow. (Exact repeat of 2019 Q91),2023,4
2890,ME,SY,Fluid Mechanics,"Define density, specific weight, specific volume, and specific gravity. (Exact repeat of 2019 Q92)",2023,4
2891,ME,SY,Fluid Mechanics,What is surface tension? Write the formula for pressure inside a hollow bubble.,2023,4
2892,ME,SY,Fluid Mechanics,State Pascal's law. (Exact repeat of 2019 Q94),2023,4
2893,ME,SY,Fluid Mechanics,Differentiate between a steady flow and unsteady flow. (Exact repeat of 2019 Q95),2023,4
2894,ME,SY,Fluid Mechanics,What is the continuity equation in 1D flow? (Related to 2019 Q96),2023,4
2895,ME,SY,Fluid Mechanics,Define stream function and velocity potential function. (Exact repeat of 2019 Q97),2023,4
2896,ME,SY,Fluid Mechanics,What is the significance of the Reynolds number? (Exact repeat of 2019 Q99),2023,4
2897,ME,SY,Fluid Mechanics,Define 'centre of pressure'. (Exact repeat of 2019 Q100),2023,4
2898,ME,SY,Fluid Mechanics,A pipe carries water at $2	ext{ m/s}$. The pipe reduces from $10	ext{ cm}$ to $5	ext{ cm}$. Find the velocity in the reduced section. (Numerical on 2020 Q376 concept),2023,4
2899,ME,SY,Strength of Materials,Derive the bending stress equation $\sigma/y = M/I = E/R$ and state the assumptions. (Related to 2019 Q103),2023,8
2900,ME,SY,Strength of Materials,Explain the concept of principal stresses and principal planes. (Related to 2022 Q940),2023,8
2901,ME,SY,Strength of Materials,"Derive the relationship between Elastic Constants E, G, and $
u$. (Related to 2019 Q101)",2023,8
2902,ME,SY,Strength of Materials,A simply supported beam of length $3	ext{ m}$ carries a central point load of $10	ext{ kN}$. Draw the SFD and BMD. (Numerical on 2020 Q382 concept),2023,6
2903,ME,SY,Strength of Materials,Differentiate between simple stress and strain and shear stress and strain.,2023,4
2904,ME,SY,Strength of Materials,Define Poisson's ratio and factor of safety. (Exact repeat of 2019 Q106),2023,4
2905,ME,SY,Strength of Materials,What is the difference between rigid and deformable bodies? (Exact repeat of 2019 Q107),2023,4
2906,ME,SY,Strength of Materials,Explain the concept of modulus of rigidity (G). (Exact repeat of 2019 Q108),2023,4
2907,ME,SY,Strength of Materials,Define volumetric strain. (Exact repeat of 2019 Q109),2023,4
2908,ME,SY,Strength of Materials,What is a point of contraflexure? (Exact repeat of 2019 Q110),2023,4
2909,ME,SY,Strength of Materials,State the assumption made in the theory of simple bending. (Exact repeat of 2019 Q111),2023,4
2910,ME,SY,Strength of Materials,What is a shear force diagram (SFD)? (Exact repeat of 2019 Q112),2023,4
2911,ME,SY,Strength of Materials,Define bulk modulus (K). (Exact repeat of 2019 Q113),2023,4
2912,ME,SY,Strength of Materials,Differentiate between moment of area and moment of inertia. (Exact repeat of 2019 Q114),2023,4
2913,ME,SY,Theory of Machines,Explain the concept of balancing of rotating masses (single and multiple masses). (Related to 2022 Q953),2023,8
2914,ME,SY,Theory of Machines,"Differentiate between machine, structure, and mechanism. (Related to 2019 Q116)",2023,4
2915,ME,SY,Theory of Machines,Describe the working of a Quick Return Mechanism (Whitworth). (Related to 2019 Q117),2023,8
2916,ME,SY,Theory of Machines,Derive the formula for the velocity of sliding of two involute spur gear teeth in contact. (Exact repeat of 2019 Q118),2023,8
2917,ME,SY,Theory of Machines,Explain the inversion of a four-bar chain. (Related to 2019 Q119),2023,6
2918,ME,SY,Theory of Machines,Define 'kinematic pair' and 'kinematic chain'. Classify pairs based on nature of contact. (Exact repeat of 2019 Q120),2023,6
2919,ME,SY,Theory of Machines,Define 'angle of friction'. (Related to 2019 Q121),2023,4
2920,ME,SY,Theory of Machines,What is Coriolis component of acceleration? When does it exist? (Exact repeat of 2019 Q122),2023,4
2921,ME,SY,Theory of Machines,Define degrees of freedom (DoF) for a mechanism. (Exact repeat of 2019 Q123),2023,4
2922,ME,SY,Theory of Machines,State the law of gearing. (Exact repeat of 2019 Q124),2023,4
2923,ME,SY,Theory of Machines,Differentiate between belt drive and chain drive.,2023,4
2924,ME,SY,Theory of Machines,Define 'radius of gyration' for a flywheel. (Exact repeat of 2019 Q126),2023,4
2925,ME,SY,Theory of Machines,What is the difference between a governor and a flywheel? (Exact repeat of 2019 Q127),2023,4
2926,ME,SY,Theory of Machines,Explain the term 'primary and secondary unbalanced forces'. (Exact repeat of 2019 Q128),2023,4
2927,ME,SY,Manufacturing Technology,Explain the steps involved in the Sand Casting process with a neat sketch. (Exact repeat of 2019 Q129),2023,8
2928,ME,SY,Manufacturing Technology,Differentiate between hot working and cold working processes. (Exact repeat of 2019 Q130),2023,4
2929,ME,SY,Manufacturing Technology,Describe the working principle of a Lathe Machine and list its main operations. (Exact repeat of 2019 Q131),2023,8
2930,ME,SY,Manufacturing Technology,Explain the mechanism of metal removal in Electric Discharge Machining (EDM). (Exact repeat of 2019 Q132),2023,6
